account_id,english_name,dealer_code,year,month,monthly_value,yearly_value
8371D,Outside Services,80475,2024,10,467,12476
8372D,Outside Services,80475,2024,10,201,7602
8201D,Office Supplies & Stationery,80475,2024,10,50,4297
8202D,Office Supplies & Stationery,80475,2024,10,28,2748
8001D,Advertising (Institutional),80475,2024,10,2297,52167
8002D,Advertising (Institutional),80475,2024,10,1141,62385
8361D,Telephone,80475,2024,10,357,4721
8362D,Telephone,80475,2024,10,153,2023
8061D,Delivery Expense,80475,2024,10,2674,11100
8062D,Delivery Expense,80475,2024,10,2542,39248
8271D,Data Processing,80475,2024,10,8176,38462
8272D,Data Processing,80475,2024,10,6884,24765
8411D,Miscellaneous,80475,2024,10,3509,50262
8412D,Miscellaneous,80475,2024,10,1522,6458
8441D,Repairs & Maintenance - Real Estate,80475,2024,10,1118,3245
8442D,Repairs & Maintenance - Real Estate,80475,2024,10,479,1241
10000BD,Sub-Total Selling Expenses (Lines 5 Thru 15),80475,2024,10,49618,311492
14000AD,Total Semi Fixed Expense (Lines 28 Thru 48),80475,2024,10,18147,192166
8461D,Taxes - Real Estate,80475,2024,10,2511,5021
8462D,Taxes - Real Estate,80475,2024,10,1076,2152
8471D,Insurance - Buildings & Improvements,80475,2024,10,1417,12854
8472D,Insurance - Buildings & Improvements,80475,2024,10,607,5509
49000XS,Total Sales - Parts & Access Dept.,80475,2024,10,93267,753384
49000XG,Total Gross Profit - Parts & Access Dept.,80475,2024,10,23701,210867
8084D,Compensation - Owner,80475,2024,10,1038,11890
8094D,Compensation - Supervisors,80475,2024,10,8141,90302
8634D,Other Salaries & Wages,80475,2024,10,857,28335
8104D,Compensation - Clerical,80475,2024,10,1409,11259
8124D,Absentee Wages,80475,2024,10,249,4234
8134D,Payroll Taxes,80475,2024,10,903,16561
8164D,Employee Benefits,80475,2024,10,524,4582
8664D,Company Vehicle Expense,80475,2024,10,2684,4961
8214D,Other Supplies & Tools,80475,2024,10,1106,1431
15000AD,Sub-Total Occupancy (Lines 50 Thru 57,80475,2024,10,24354,201595
M17000CD,Service Department,80475,2024,10,78280,761502
8374D,Outside Services,80475,2024,10,200,4738
8204D,Office Supplies & Stationery,80475,2024,10,17,837
8004D,Advertising (Institutional),80475,2024,10,568,3459
8364D,Telephone,80475,2024,10,153,2023
8074D,Goodwill Policy,80475,2024,10,725,3316
8274D,Data Processing,80475,2024,10,1219,13108
8414D,Miscellaneous,80475,2024,10,1530,6193
8444D,Repairs & Maintenance - Real Estate,80475,2024,10,479,1782
8464D,Taxes - Real Estate,80475,2024,10,1076,2152
8474D,Insurance - Buildings & Improvements,80475,2024,10,607,5509
14000DD,Total Semi-Fixed Expenses (Lines 28 Thru 48),80475,2024,10,8202,44638
3310G,Finance Income - New,80475,2024,10,2550,18883
3310S,Finance Income - New,80475,2024,10,2550,18883
3341G,Insurance Income - New,80475,2024,10,11250,23175
3341S,Insurance Income - New,80475,2024,10,14555,31425
3280G,Chemical Sales - New,80475,2024,10,16454,93121
3280S,Chemical Sales - New,80475,2024,10,19489,144993
3281G,Other Ext. Warranty - New,80475,2024,10,31154,159236
3281S,Other Ext. Warranty - New,80475,2024,10,46729,271206
3282G,Other F & I - New,80475,2024,10,6239,116608
3282S,Other F & I - New,80475,2024,10,6499,116868
3500G,Used Vehicles - Retail (Non Cpo),80475,2024,10,75757,893018
3500S,Used Vehicles - Retail (Non Cpo),80475,2024,10,526716,4639656
4511G,Used Vehicles - Retail Reconditioning (Non Cpo),80475,2024,10,-21380,-235948
3707G,Finance Income (Non Cpo),80475,2024,10,12817,68214
3707S,Finance Income (Non Cpo),80475,2024,10,14745,72005
3741G,Service Contracts (Non Cpo),80475,2024,10,24565,113313
3741S,Service Contracts (Non Cpo),80475,2024,10,31910,172147
3630G,Chemical / Other Income (Non Cpo),80475,2024,10,4896,13669
42000S,Total Mit. New (Lines 18 Thru 20),80475,2024,10,889345,9865972
3630S,Chemical / Other Income (Non Cpo),80475,2024,10,6836,26743
44600G,"Total F&I Used(Lines 49, 54, 59 & 60)",80475,2024,10,42278,195196
44700G,Total Used Vehicle Dept.(Lines 43 & 61),80475,2024,10,96655,852266
44700S,Total Used Vehicle Dept.(Lines 43 & 61),80475,2024,10,580207,4910551
44800G,Total New & Used Vehicle(Lines 31 & 62),80475,2024,10,195399,1753860
44800S,Total New & Used Vehicle(Lines 31 & 62),80475,2024,10,1559374,15359898
5000G,Customer Mechanical Labour - Mitsubishi,80475,2024,10,31126,252956
5000S,Customer Mechanical Labour - Mitsubishi,80475,2024,10,38401,306080
5040G,Warranty Labour - Mitsubishi,80475,2024,10,3721,32512
5040S,Warranty Labour - Mitsubishi,80475,2024,10,5595,47954
5080S,Internal Mechanical Labour,80475,2024,10,29789,317062
5100G,Sublet Repairs,80475,2024,10,3701,31955
5200G,P&A Repair Order Mechanical,80475,2024,10,7074,61325
5261G,Internal P&A Ro,80475,2024,10,7244,75109
5310G,Retail Counter P&A,80475,2024,10,1434,13565
5310S,Retail Counter P&A,80475,2024,10,5398,48596
5330G,Wholesale P&A,80475,2024,10,3529,29604
5330S,Wholesale P&A,80475,2024,10,16014,129097
5700G,Tires,80475,2024,10,2857,5746
5700S,Tires,80475,2024,10,15354,29595
5710G,Other P&A,80475,2024,10,110,2182
45000S,Total Mitsubishi Labour (Lines 2 Thru 6),80475,2024,10,73785,671096
45000G,Total Mitsubishi Labour (Lines 2 Thru 6),80475,2024,10,56529,535382
400000G,"Total All Depts. (Pg 4, Ln 63 Pg 5, Ln 37)",80475,2024,10,279330,2532179
400000S,"Total All Depts. (Pg 4, Ln 63 Pg 5, Ln 37)",80475,2024,10,1739612,16931675
50035ST,1 - 30 Days,80475,2024,10,357008,3084543
50045ST,0 - 3 Months,80475,2024,10,77761,701308
50046ST,4 - 6 Months,80475,2024,10,9321,299625
50027ST,61 - 90 Days,80475,2024,10,304627,4035767
50037ST,61 - 90 Days,80475,2024,10,63970,1170114
50047ST,7 - 12 Months,80475,2024,10,30885,303494
50028ST,Over 90 Days,80475,2024,10,1006978,10332763
50038ST,Over 90 Days,80475,2024,10,773807,6524681
50025ST,1 - 30 Days,80475,2024,10,474728,9061678
50048ST,12+ Months,80475,2024,10,124438,934199
50003SDY,Non-Productive / Other,80475,2024,10,10,55
50007SDY,Active Customers,80475,2024,10,672,3110
50029ST,Total,80475,2024,10,3009349,29932167
50039ST,Total,80475,2024,10,1244450,12265085
3002ST,Writes,80475,2024,10,25,266
5000BP,Total,80475,2024,10,5,53
5000CP,Total,80475,2024,10,11,109
8424D,Rent,80475,2024,10,7500,72900
5040U,Warranty Labour - Mitsubishi,80475,2024,10,65,589
50008SD,Number Of Working Days,80475,2024,10,22,210
6100DZ,Overhead Absorption %,80475,2024,10,11,41
6002DZ,Pts. Sls. Per Customer Ro (Inc. Tires),80475,2024,10,37,202
6034DZ,Break Even New & Used Units,80475,2024,10,-17,27
50015SD,Internal Hours Sold,80475,2024,10,257,2432
3000ST,Ups,80475,2024,10,40,402
50013SD,Customer Pay Hours Sold,80475,2024,10,265,2094
50040ST,0 - 3 Months,80475,2024,10,642,5556
50021ST,31 - 60 Days,80475,2024,10,28,145
50031ST,31 - 60 Days,80475,2024,10,20,283
50041ST,4 - 6 Months,80475,2024,10,193,2760
50022ST,61 - 90 Days,80475,2024,10,6,91
50032ST,61 - 90 Days,80475,2024,10,8,63
50042ST,7 - 12 Months,80475,2024,10,463,5062
50023ST,Over 90 Days,80475,2024,10,23,221
50033ST,Over 90 Days,80475,2024,10,31,255
50043ST,12+ Months,80475,2024,10,2193,20638
50024ST,Total,80475,2024,10,67,663
50034ST,Total,80475,2024,10,59,601
50044ST,Total,80475,2024,10,3491,34016
50049ST,Total,80475,2024,10,242405,2238626
6022DZ,Sales $'S Per Wholesale Invoice,80475,2024,10,-107,176
6148DZ,% Of Labour Sales Cp,80475,2024,10,8,6
6139DZ,Cp Labour Sales Per Ro,80475,2024,10,17,-4
6137DZ,Hours Sold Per Technician,80475,2024,10,43,26
6021DZ,Sales $'S Per Retail Counter Invoice,80475,2024,10,108,-30
6092DZ,Uv Units Sold Per Uv Sales Rep.,80475,2024,10,-1,1
6018DZ,Pts. Sls. Per Customer Ro (Inc. Tires),80475,2024,10,30,48
6101DZ,Hours Sold Per Technician,80475,2024,10,46,189
6152DZ,% Of Labour Sales Internal,80475,2024,10,-6,-7
6072DZ,Nv Units Sold Retail Per Nv Sales Rep.,80475,2024,10,-2,-1
6053DZ,Occupancy As A % Of Company Gp,80475,2024,10,-15,-10
6011DZ,Pts. Sls. Per Customer Ro (Inc. Tires),80475,2024,10,7,153
6104DZ,Cp Ro Count,80475,2024,10,50,174
6043DZ,Liquidity In Dollars,80475,2024,10,737393,-8134843
6119DZ,Hours Sold Per Technician,80475,2024,10,189,1632
6084DZ,Uv Units Sold Per Uv Sales Rep.,80475,2024,10,13,121
6027DZ,Net Working Capital Actual,80475,2024,10,-18827,840200
6045DZ,Break Even New & Used Units,80475,2024,10,26,347
6044DZ,Nv Vehicle Equity Or (Conversion),80475,2024,10,-144399,-121295
6106DZ,Cp Effective Rate,80475,2024,10,-1,145
6006DZ,Sales $'S Per Wholesale Invoice,80475,2024,10,-89,667
6031DZ,Occupancy As A % Of Company Gp,80475,2024,10,-16,73
6120DZ,Cp Labour Sales Per Technician,80475,2024,10,12800,102027
6102DZ,Cp Labour Sales Per Technician,80475,2024,10,4359,12800
6103DZ,Cp Labour Sales Per Ro,80475,2024,10,16,221
6110DZ,Efficiency (Guide 110 - 125%),80475,2024,10,13,81
6121DZ,Cp Labour Sales Per Ro,80475,2024,10,-1,225
6061DZ,Advertising Pnvr (Dealer Retail Sales),80475,2024,10,-60,-31
6109DZ,Productivity (Guide 85% +),80475,2024,10,13,81
6042DZ,Occupancy As A % Of Company Gp,80475,2024,10,-1,82
6116DZ,% Of Labour Sales Internal,80475,2024,10,-6,40
6122DZ,Cp Ro Count,80475,2024,10,174,1363
6066DZ,Nv Units Sold Retail Per Nv Sales Rep.,80475,2024,10,6,74
6060DZ,Nv Units Sold Retail Per Nv Sales Rep.,80475,2024,10,-2,6
6112DZ,% Of Labour Sales Cp,80475,2024,10,8,52
6113DZ,% Of Labour Sales Warranty,80475,2024,10,-2,8
6005DZ,Sales $'S Per Retail Counter Invoice,80475,2024,10,103,174
50009SD,Hours Available,80475,2024,10,704,6720
2300D,Other Expenses Payable,80475,2024,10,-15300,-153000
2260D,Taxes Payable - Other,80475,2024,10,-222185,-2207623
1010D,Cash In Bank,80475,2024,10,-280520,-2494721
2230D,Taxes Payable - Payroll,80475,2024,10,-15942,-153694
2520D,Retained Earnings,80475,2024,10,-1313850,-13138500
18000AD,Departmental Operating Profit (Line 2 Minus 64),80475,2024,10,-10373,42380
8490D,Heat - Light - Power - Water,80475,2024,10,-548,18214
8510D,Bonuses Owners,80475,2024,10,-12,-3
18000D,Departmental Operating Profit (Line 2 Minus 64),80475,2024,10,-19824,-70315
8493D,Heat - Light - Power - Water,80475,2024,10,-192,6375
8494D,Heat - Light - Power - Water,80475,2024,10,-82,2732
8491D,Heat - Light - Power - Water,80475,2024,10,-192,6375
8492D,Heat - Light - Power - Water,80475,2024,10,-82,2732
6026DZ,% Return On Operating Investment,80475,2024,10,-1,-8
41000U,Total Mitsubishi Suv Retail (Lines 6 Thru 15),80475,2024,10,17,203
42000U,Total Mit. New (Lines 18  Thru 20),80475,2024,10,19,223
11850D,Co. Veh.,80475,2024,10,342,3420
1850D,Company Vehicles,80475,2024,10,9660,96600
1890D,Other,80475,2024,10,42633,426330
22421150D,Goods And Service Tax (Gst) / Harmonized Sales Tax (Hst),80475,2024,10,124619,491227
2210D,Payroll Payable,80475,2024,10,44549,316022
1200D,Other Factory Rec. / Incentives - Mitsubishi,80475,2024,10,120350,932975
1510D,Parts & Accessories - Other,80475,2024,10,22545,225450
800000D,(Assets Line 50 Minus Liabilities Line 27),80475,2024,10,840200,8426474
391IU,Sep.,80475,2024,10,26,52
1990D,Other Non-Automotive Assets,80475,2024,10,199999,1999990
13000BD,Sub-Total Personnel Expenses (Lines 17 Thru 26),80475,2024,10,8920,134850
15000BD,Sub-Total Occupancy (Lines 50 Thru 57,80475,2024,10,9580,86534
M17000BD,Used Vehicle Department,80475,2024,10,80854,684902
M49000XG,Parts & Accessories,80475,2024,10,23701,210867
3341U,Insurance Income - New,80475,2024,10,5,11
41500S,"Total Mitsubishi Retail (Lines 5, 16 & 17)",80475,2024,10,889345,9865972
26000D,Total Other Current Assets(Lines 42 Thru 48),80475,2024,10,670487,5648129
50026ST,31 - 60 Days,80475,2024,10,1223016,6501959
2570DV,Profit Or Loss (Before Income Tax),80475,2024,10,12606,88621
50036ST,31 - 60 Days,80475,2024,10,49665,1485747
50012SDY,Avg. Technician Wage,80475,2024,10,109,594
6134DZ,% Of Labour Sales Internal,80475,2024,10,-1,47
50001SDY,Number Of Productive Bays,80475,2024,10,40,220
3001ST,Test Drives,80475,2024,10,38,323
3003ST,Sold,80475,2024,10,19,223
3010ST,Ups,80475,2024,10,40,395
570P,Clerical / Other,80475,2024,10,6,64
5000XP,Total,80475,2024,10,25,256
5000AP,Total,80475,2024,10,8,84
3012ST,Writes,80475,2024,10,30,274
5000D,Customer Labour Rate,80475,2024,10,145,1450
50001SD,Number Of Productive Bays,80475,2024,10,4,40
8443D,Repairs & Maintenance - Real Estate,80475,2024,10,2767,9750
3013ST,Sold,80475,2024,10,26,242
1790D,Equip. M/S,80475,2024,10,136320,1363200
50007SD,Active Customers,80475,2024,10,45,672
50010SD,Hours Clocked,80475,2024,10,567,4564
50014SD,Warranty Hours Sold,80475,2024,10,45,371
6004DZ,Warranty Pts. : Warranty Labour Sales,80475,2024,10,-1,2
6029DZ,+ / -,80475,2024,10,-18827,840200
6024DZ,Profit Or Loss (Before Income Tax),80475,2024,10,7296,12606
3028U,Eclipse Cross,80475,2024,10,3,27
0978P,Technicians,80475,2024,10,3,29
550P,Technicians,80475,2024,10,3,29
0962P,Sales Reps,80475,2024,10,3,33
0979P,Clerical / Other,80475,2024,10,3,30
50012SD,Avg. Technician Wage,80475,2024,10,3,109
3015U,Outlander,80475,2024,10,3,77
40000U,Total Mitsubishi Cars Retail (Lines 2  Thru 4),80475,2024,10,2,20
1400MCU,( Mirage ),80475,2024,10,2,15
560P,Apprentices,80475,2024,10,2,20
3022U,Rvr,80475,2024,10,2,24
3310U,Finance Income - New,80475,2024,10,2,26
0963P,F&I Sales Reps,80475,2024,10,2,17
0969P,Sales Reps.,80475,2024,10,2,23
0976P,Advisors,80475,2024,10,2,20
0977P,Apprentices,80475,2024,10,2,20
540P,Advisors,80475,2024,10,2,20
0971P,Clerical / Other,80475,2024,10,2,20
530P,F & I Sales Reps.,80475,2024,10,2,17
3025U,Mirage (5-Door),80475,2024,10,2,20
1450UU,(Cars),80475,2024,10,1,89
500P,Owner(S),80475,2024,10,1,10
0960P,Owner(S),80475,2024,10,1,10
0961P,Manager(S),80475,2024,10,1,10
0968P,Manager(S),80475,2024,10,1,10
0975P,Manager(S),80475,2024,10,1,10
0982P,Manager(S),80475,2024,10,1,10
0964P,Clerical / Other,80475,2024,10,1,14
5000DP,Total,80475,2024,10,1,10
6156DZ,Total Bays Available,80475,2024,10,1,14
50003SD,Non-Productive / Other,80475,2024,10,1,10
6127DZ,Productivity (Guide 85% +),80475,2024,10,1,68
6130DZ,% Of Labour Sales Cp,80475,2024,10,1,46
6128DZ,Efficiency (Guide 110 - 125%),80475,2024,10,1,73
2010D,Customer Deposits,80475,2024,10,0,38010
2270D,Employee Bonuses Payable,80475,2024,10,0,599
8310D,"Membership, Dues, Publications",80475,2024,10,0,3232
8330D,Freight & Express,80475,2024,10,0,1003
8290D,Travel & Entertainment,80475,2024,10,0,2220
8350D,Legal & Auditing,80475,2024,10,0,20000
8320D,Postage,80475,2024,10,0,474
8140D,Training,80475,2024,10,0,1650
8293D,Travel & Entertainment,80475,2024,10,0,637
8313D,"Membership, Dues, Publications",80475,2024,10,0,525
8353D,Legal & Auditing,80475,2024,10,0,7000
8323D,Postage,80475,2024,10,0,166
9020D,Cash Discount / Interest Earned,80475,2024,10,0,19
5280S,"Gas, Oil & Grease",80475,2024,10,0,285
8291D,Travel & Entertainment,80475,2024,10,0,1037
8292D,Travel & Entertainment,80475,2024,10,0,273
8311D,"Membership, Dues, Publications",80475,2024,10,0,1136
8312D,"Membership, Dues, Publications",80475,2024,10,0,1346
8351D,Legal & Auditing,80475,2024,10,0,7000
8352D,Legal & Auditing,80475,2024,10,0,3000
8321D,Postage,80475,2024,10,0,166
8322D,Postage,80475,2024,10,0,71
8141D,Training,80475,2024,10,0,825
8142D,Training,80475,2024,10,0,825
8334D,Freight & Express,80475,2024,10,0,1003
8294D,Travel & Entertainment,80475,2024,10,0,273
8314D,"Membership, Dues, Publications",80475,2024,10,0,225
8354D,Legal & Auditing,80475,2024,10,0,3000
8324D,Postage,80475,2024,10,0,71
5280G,"Gas, Oil & Grease",80475,2024,10,0,115
6157DZ,Productive / Non Productive Personnel,80475,2024,10,0,167
6123DZ,Hours Per Cp Ro,80475,2024,10,0,2
2130D,Current Portion Of Long Term Debt,80475,2024,10,0,100000
6143DZ,Cp Effective Rate As A % Of Posted Rate,80475,2024,10,0,-1
6013DZ,Warranty Pts. : Warranty Labour Sales,80475,2024,10,0,2
6078DZ,Uv Months Supply (Guide 1.5 Months),80475,2024,10,0,3
6079DZ,Uv Stock Turn (Guide >7),80475,2024,10,0,4
6142DZ,Cp Effective Rate,80475,2024,10,0,-1
6125DZ,Cp Effective Rate As A % Of Posted Rate,80475,2024,10,0,101
6063DZ,Nv Months Supply (Guide 2.5 Months),80475,2024,10,0,3
6077DZ,Uv Units Sold Per Nv & Uv Sales Rep.,80475,2024,10,0,5
6007DZ,Pts. Months Supply (Guide 1.5 Mos),80475,2024,10,0,5
6118DZ,Overhead Absorption %,80475,2024,10,0,37
6131DZ,% Of Labour Sales Warranty,80475,2024,10,0,7
6023DZ,Pts. Months Supply (Guide 1.5 Mos),80475,2024,10,0,4
6010DZ,Gross Stock Turn,80475,2024,10,0,2
6076DZ,Uv Units Sold Per Uv Sales Rep.,80475,2024,10,0,13
6001DZ,Gross Stock Turn,80475,2024,10,0,2
6124DZ,Cp Effective Rate,80475,2024,10,0,146
6107DZ,Cp Effective Rate As A % Of Posted Rate,80475,2024,10,0,100
6105DZ,Hours Per Cp Ro,80475,2024,10,0,2
6017DZ,Gross Stock Turn,80475,2024,10,0,1
6088DZ,Used To New Retail Ratio,80475,2024,10,0,1
6003DZ,Cp Pts. : Cp Labour Sls. (Inc. Tires),80475,2024,10,0,1
6025DZ,% Return On Sales (Before Income Tax),80475,2024,10,0,1
6080DZ,Used To New Retail Ratio,80475,2024,10,0,1
6030DZ,Net Working Capital Ratio,80475,2024,10,0,1
6036DZ,% Return On Sales (Before Income Tax),80475,2024,10,0,1
6016DZ,Pts. Months Supply (Guide 1.5 Mos),80475,2024,10,0,1
6012DZ,Cp Pts. : Cp Labour Sls. (Inc. Tires),80475,2024,10,0,1
6098DZ,Avg. Cost Uv Mit. Cpo Retailed,80475,2024,11,0,0
6062DZ,Advertising Pnvt (Dealer Target),80475,2024,11,0,0
6068DZ,Advertising Pnvt (Dealer Target),80475,2024,11,0,0
6129DZ,Other,80475,2024,11,0,0
6065DZ,Other,80475,2024,11,0,0
6032DZ,Liquidity In Dollars,80475,2024,11,0,0
6164DZ,Efficiency (Guide 110 - 125%),80475,2024,11,0,0
6115DZ,% Of Labour Sales Cpo Warranty,80475,2024,11,0,0
6371G,P&A Inventory Adjustment,80475,2024,11,0,0
6033DZ,Nv Vehicle Equity Or (Conversion),80475,2024,11,0,0
6135DZ,% Of Labour Sales Other,80475,2024,11,0,0
6162DZ,Productivity (Guide 85% +),80475,2024,11,0,0
6009DZ,Tire Inventory Over 12 Mo'S (%),80475,2024,11,0,0
50109SD,Hours Available,80475,2024,11,0,0
6151DZ,% Of Labour Sales Cpo Warranty,80475,2024,11,0,0
6144DZ,Bay Utilization %,80475,2024,11,0,0
6153DZ,% Of Labour Sales Other,80475,2024,11,0,0
6074DZ,Advertising Pnvt (Dealer Target),80475,2024,11,0,0
6089DZ,Used Retail To Wholesale Ratio,80475,2024,11,0,0
4400G,Less: Charge Backs - New,80475,2024,11,0,0
4750G,Less: Charge Backs - Used,80475,2024,11,0,0
4531G,Adjustments - Used Vehicles Inventory,80475,2024,11,0,0
6110G,Adjustment Cost Of Labour Sales - Mechanical,80475,2024,11,0,0
3060U,Total Mitsubishi Fleet,80475,2024,11,0,0
8724D,Fixed Oper. Advertising Co-Op Credit,80475,2024,11,0,0
1430D,New Vehicles - Other Makes,80475,2024,11,0,0
1285D,Warranty Receivables - Other,80475,2024,11,0,0
2560D,Drawings,80475,2024,11,0,0
1430CU,(Cars ),80475,2024,11,0,0
50212SD,Tire Inventory Over 12 Mo'S (%),80475,2024,11,0,0
1430TU,(Cars),80475,2024,11,0,0
23112312D,Reserve For Repossession Losses & Service Contract Losses,80475,2024,11,0,0
1490D,Certified Program Vehicles - Mitsubishi,80475,2024,11,0,0
2112D,Certified Pre-Owned Vehicles - Mitsubishi,80475,2024,11,0,0
1220D,Receivable - Floor Plan Credits,80475,2024,11,0,0
1900D,Life Insurance - Cash Value,80475,2024,11,0,0
1530D,Body Shop Materials,80475,2024,11,0,0
3099U,Discontinued Models,80475,2024,11,0,0
3098U,Wholesale Exchanges - Mmscan (Dlr Trades),80475,2024,11,0,0
3060G,Total Mitsubishi Fleet,80475,2024,11,0,0
3060S,Total Mitsubishi Fleet,80475,2024,11,0,0
2540D,Dividends,80475,2024,11,0,0
8725D,Fixed Oper. Advertising Co-Op Credit,80475,2024,11,0,0
3099S,Discontinued Models,80475,2024,11,0,0
1490UU,(Cars),80475,2024,11,0,0
11750D,Land - Auto Bus Only,80475,2024,11,0,0
1750D,Land - Auto Bus Only,80475,2024,11,0,0
396AU,Jan.,80475,2024,11,0,0
392BU,Feb.,80475,2024,11,0,0
50002SD,Other,80475,2024,11,0,0
50004SD,Other,80475,2024,11,0,0
1880D,Leasehold,80475,2024,11,0,0
50102SD,Other,80475,2024,11,0,0
50104SD,Other,80475,2024,11,0,0
0992P,Technicians,80475,2024,11,0,0
1004D,Cash In Bank - Trust Account(S),80475,2024,11,0,0
1030D,Securities,80475,2024,11,0,0
1100DOT,Over 30 Day,80475,2024,11,0,0
1140DOT,Over 30 Days,80475,2024,11,0,0
2120D,Rental / Lease Units,80475,2024,11,0,0
2140D,Other Vehicles,80475,2024,11,0,0
2320D,Allowance For Doubtful Accounts,80475,2024,11,0,0
1280DOF,Over 45 Days,80475,2024,11,0,0
1285DOF,Over 45 Days,80475,2024,11,0,0
2200D,Interest Payable,80475,2024,11,0,0
1230D,Sales Incentive - Retail,80475,2024,11,0,0
1240D,Sales Incentive - Fleet,80475,2024,11,0,0
2220D,Insurance Payable,80475,2024,11,0,0
2240D,Taxes Payable - Sales,80475,2024,11,0,0
1260D,Pre-Delivery - Mitsubishi,80475,2024,11,0,0
2250D,Taxes Payable - Income,80475,2024,11,0,0
392FU,Jun.,80475,2024,11,0,0
2280D,Owners' Bonuses Payable,80475,2024,11,0,0
1440CU,(Cars ),80475,2024,11,0,0
1440D,Demonstrators,80475,2024,11,0,0
1440TU,(Suvs ),80475,2024,11,0,0
2290D,Pension Fund Payable,80475,2024,11,0,0
12000CD,Sub-Total Selling Exps. (Lines 5 Thru 15),80475,2024,11,0,0
1495VV,(Trucks),80475,2024,11,0,0
8999,Other,80475,2024,11,0,0
800001D,(Manufacturer Requirement),80475,2024,11,0,0
1552D,Work In Process - Body Shop Labour,80475,2024,11,0,0
1571D,Miscellaneous Assets,80475,2024,11,0,0
1572D,Non-Automotive Inventory,80475,2024,11,0,0
1620D,Prepaid Taxes,80475,2024,11,0,0
1640D,Prepaid Insurance,80475,2024,11,0,0
392HU,Aug.,80475,2024,11,0,0
396HU,Aug.,80475,2024,11,0,0
392IU,Sep.,80475,2024,11,0,0
1960D,Finance / Insur. Income Receivable - Deferred,80475,2024,11,0,0
1910D,Notes And Accts. Rec. - Officers / Owners / Employees,80475,2024,11,0,0
1950D,Other Notes / Accounts Receivable,80475,2024,11,0,0
8520DD,Income Tax,80475,2024,11,0,0
396JU,Oct.,80475,2024,11,0,0
392KU,Nov.,80475,2024,11,0,0
391LU,Dec.,80475,2024,11,0,0
392LU,Dec.,80475,2024,11,0,0
395LU,Dec.,80475,2024,11,0,0
396LD,Dec.,80475,2024,11,0,0
1100CD,Vehicle Accounts - Customers,80475,2024,11,0,0
1100DD,Vehicle Accounts - Customers,80475,2024,11,0,0
1100ED,Vehicle Accounts - Customers,80475,2024,11,0,0
1100FD,Vehicle Accounts - Customers,80475,2024,11,0,0
6059DZ,Nv Target,80475,2024,11,0,0
0966PZ,Technicians,80475,2024,11,0,0
0965PZ,Advisors,80475,2024,11,0,0
8180D,Pension Fund,80475,2024,11,0,0
M17000ED,Body Shop,80475,2024,11,0,0
17000ED,Total Operating Expenses (Line 63),80475,2024,11,0,0
18000ED,Dept'L Operating Profit (Line 2 Minus 64),80475,2024,11,0,0
2320XD,Allowance For Doubtful Accounts,80475,2024,11,0,0
8040D,Compensation - Finance,80475,2024,11,0,0
8640D,Compensation - Insurance,80475,2024,11,0,0
8620D,Compensation - Service Contracts,80475,2024,11,0,0
6091DZ,Other,80475,2024,11,0,0
6058DZ,Wholesale Credit Line,80475,2024,11,0,0
1280FD,Warranty Rec. / P.D.I. - Mitsubishi,80475,2024,11,0,0
1230BD,Sales Incentives Retail / Fleet,80475,2024,11,0,0
1230CD,Sales Incentives Retail / Fleet,80475,2024,11,0,0
1230DD,Sales Incentives Retail / Fleet,80475,2024,11,0,0
50102SDZ,Avail. Work Bay Hrs. / Bay,80475,2024,11,0,0
50104SDZ,Total Bays Available,80475,2024,11,0,0
50114SDZ,Efficiency (Guide 110 - 125%),80475,2024,11,0,0
50002SDZ,Avail. Work Bay Hrs. / Bay,80475,2024,11,0,0
50004SDZ,Total Bays Available,80475,2024,11,0,0
8650D,New / Used Vehicle Inventory Expense,80475,2024,11,0,0
46000G,Total Body Shop Dept. (Lines 30 Thru 35),80475,2024,11,0,0
8430D,Amortization - Leaseholds,80475,2024,11,0,0
8450D,Depreciation - Buildings & Improvements,80475,2024,11,0,0
2015D,Bank Overdraft,80475,2024,11,0,0
8480D,Interest - Real Estate - Mortgage,80475,2024,11,0,0
500013SDZ,Productive / Non Productive Personnel,80475,2024,11,0,0
50113SDZ,Productivity (Guide 85% +),80475,2024,11,0,0
50016SDZ,Productive / Non Productive Personnel,80475,2024,11,0,0
8390D,Insurance - Other,80475,2024,11,0,0
8400D,Taxes - Other,80475,2024,11,0,0
8230D,Depreciation - Other,80475,2024,11,0,0
8500D,Bonuses - Employees,80475,2024,11,0,0
M18000ED,Body Shop,80475,2024,11,0,0
8121D,Absentee Wages,80475,2024,11,0,0
8122D,Absentee Wages,80475,2024,11,0,0
14000ED,Total Semi-Fixed Expenses (Lines 28 Thru 48),80475,2024,11,0,0
15000ED,Sub-Total Occupancy (Lines 50 Thru 57),80475,2024,11,0,0
16000ED,"Total Fixed Overhead (Lines 27, 49, 58, 59 Thru 62)",80475,2024,11,0,0
8340D,Charitable Donations,80475,2024,11,0,0
8220D,Fixed Operations Advertising / Promotion,80475,2024,11,0,0
8250D,Bad Debts,80475,2024,11,0,0
8240D,Equipment - Repairs & Rental,80475,2024,11,0,0
8331D,Freight & Express,80475,2024,11,0,0
8520D,Income Tax,80475,2024,11,0,0
M46000XG,Body Shop,80475,2024,11,0,0
46000XS,Total Body Shop,80475,2024,11,0,0
8183D,Pension Fund,80475,2024,11,0,0
8503D,Bonuses - Employees,80475,2024,11,0,0
