account_id,english_name,year,month,monthly_value,type
50049ST,TOTAL,2024,12,239345.0,historical
50044ST,TOTAL,2024,12,3943.0,historical
50034ST,TOTAL,2024,12,60.0,historical
50013SD,Customer Pay Hours Sold,2024,12,210.0,historical
50010SD,Hours Clocked,2024,12,470.0,historical
50001SD,Number of Productive Bays,2024,12,4.0,historical
5000D,Customer Labour Rate,2024,12,145.0,historical
0964P,Clerical / Other,2024,12,1.0,historical
50038ST,Over 90 Days,2024,12,875847.0,historical
50028ST,Over 90 Days,2024,12,1552631.0,historical
50047ST,7 - 12 Months,2024,12,24244.0,historical
50037ST,61 - 90 Days,2024,12,282166.0,historical
50027ST,61 - 90 Days,2024,12,241390.0,historical
50046ST,4 - 6 Months,2024,12,16424.0,historical
50036ST,31 - 60 Days,2024,12,503018.0,historical
5700G,Tires,2024,12,3946.0,historical
5330S,Wholesale P&A,2024,12,17007.0,historical
8204D,Office Supplies & Stationery,2024,12,17.0,historical
8472D,Insurance - Buildings & Improvements,2024,12,607.0,historical
0961P,Manager(s),2024,12,1.0,historical
23000D,TOTAL NEW VEHICLES(LINES 21 THRU 25),2024,12,4074124.0,historical
43500S,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2024,12,594839.0,historical
8413D,Miscellaneous,2024,12,3099.0,historical
M18000AD,New Vehicle Department,2024,12,-366183.0,historical
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2024,12,112358.0,historical
44500S,TOTAL USED VEHICLES (LINES 39 THRU 42),2024,12,305804.0,historical
8020D,Compensation - Sales,2024,12,63593.0,historical
1140DD,"Service, Parts & Body Shop - Customers",2024,12,6503.0,historical
1140CD,Serv. Parts & Body Shop - Customers,2024,12,6453.0,historical
1140BD,Serv. Parts & Body Shop - Customers,2024,12,23944.0,historical
391IU,SEP.,2024,12,26.0,historical
396HD,AUG.,2024,12,39959.0,historical
395HU,AUG.,2024,12,31.0,historical
395AU,JAN.,2024,12,19.0,historical
2241D,Provincial Sales Tax,2024,12,5093.0,historical
2570D,NET PROFIT / LOSS BEFORE INCOME TAXES  (LINES 67  LESS 68),2024,12,10960.0,historical
6112DZ,% of Labour Sales CP,2024,12,-21.26,historical
6106DZ,CP Effective Rate,2024,12,-8.31,historical
6100DZ,Overhead Absorption %,2024,12,-11.31,historical
6120DZ,CP Labour Sales per Technician,2024,12,10019.0,historical
6030DZ,Net Working Capital Ratio,2024,12,-0.02,historical
6013DZ,Warranty Pts. : Warranty Labour Sales,2024,12,-0.13,historical
6046DZ,Profit or Loss (Before Income Tax),2024,12,-10527.78,historical
6105DZ,Hours per CP RO,2024,12,-0.13,historical
6011DZ,Pts. Sls. per Customer RO (Inc. Tires),2024,12,6.62,historical
6125DZ,CP Effective Rate as a % of Posted Rate,2024,12,-0.2,historical
6026DZ,% Return on Operating Investment,2024,12,-1.18,historical
6085DZ,UV Units Sold Per NV & UV Sales Rep.,2024,12,3.4,historical
6124DZ,CP Effective Rate,2024,12,-0.3,historical
6118DZ,Overhead Absorption %,2024,12,-0.29,historical
6136DZ,Overhead Absorption %,2024,12,-11.02,historical
M17000CD,Service Department,2024,12,-55847.0,historical
8664D,Company Vehicle Expense,2024,12,-3626.0,historical
8441D,Repairs & Maintenance - Real Estate,2024,12,-4954.0,historical
8272D,Data Processing,2024,12,-8379.0,historical
8271D,Data Processing,2024,12,-21077.0,historical
8662D,Company Vehicle Expense,2024,12,-3626.0,historical
8661D,Company Vehicle Expense,2024,12,-8460.0,historical
1130BD,Finance / Insurance Income Rec. - Current,2024,12,-1020.0,historical
1130AD,Finance / Insurance Income Rec. - Current,2024,12,-1020.0,historical
17000CD,TOTAL OPERATING EXPENSES (LINE 63),2024,12,-55847.0,historical
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,59 THRU 62)",2024,12,-55847.0,historical
85000D,TOTAL ADDITIONAL INCOME(LINES 71THRU 77),2024,12,-32044.0,historical
8423D,Rent,2024,12,-80034.0,historical
8273D,Data Processing,2024,12,-20744.0,historical
8103D,Compensation - Clerical,2024,12,-11259.0,historical
85000AD,NET ADDITIONS & DEDUCTS (PAGE 3 NETOF LINE 78),2024,12,-32044.0,historical
6005DZ,Sales $'s per Retail Counter Invoice,2024,12,-126.63,historical
6006DZ,Sales $'s per Wholesale Invoice,2024,12,-5.53,historical
6004DZ,Warranty Pts. : Warranty Labour Sales,2024,12,-1.5,historical
6007DZ,Pts. Months Supply (Guide 1.5 mos),2024,12,9.27,historical
6116DZ,% of Labour Sales Internal,2024,12,18.78,historical
50024ST,TOTAL,2024,12,89.0,historical
50043ST,12+ Months,2024,12,2691.0,historical
50033ST,Over 90 Days,2024,12,28.0,historical
50023ST,Over 90 Days,2024,12,34.0,historical
50042ST,7 - 12 Months,2024,12,354.0,historical
50032ST,61 - 90 Days,2024,12,7.0,historical
50022ST,61 - 90 Days,2024,12,5.0,historical
50041ST,4 - 6 Months,2024,12,289.0,historical
50031ST,31 - 60 Days,2024,12,25.0,historical
50021ST,31 - 60 Days,2024,12,25.0,historical
50040ST,0 - 3 Months,2024,12,609.0,historical
50012SD,Avg. Technician Wage,2024,12,28.91,historical
3025U,Mirage (5-Door),2024,12,1.0,historical
50014SD,Warranty Hours Sold,2024,12,4.0,historical
8424D,Rent,2024,12,-34300.0,historical
8443D,Repairs & Maintenance - Real Estate,2024,12,-4547.0,historical
6109DZ,Productivity (Guide 85% +),2024,12,-14.95,historical
6110DZ,Efficiency (Guide 110 - 125%),2024,12,-26.27,historical
6107DZ,CP Effective Rate as a % of Posted Rate,2024,12,-5.73,historical
6034DZ,Break Even New & Used Units,2024,12,-11.79,historical
6103DZ,CP Labour Sales per RO,2024,12,-19.25,historical
6060DZ,NV Units Sold Retail Per NV Sales Rep.,2024,12,-5.67,historical
6003DZ,CP Pts. : CP Labour Sls. (Inc. Tires),2024,12,0.19,historical
6078DZ,UV Months Supply (Guide 1.5 months),2024,12,0.85,historical
50007SD,Active Customers,2024,12,58.0,historical
1790D,Equip. M/S,2024,12,162381.0,historical
3013ST,Sold,2024,12,17.0,historical
3000ST,Ups,2024,12,33.0,historical
50015SD,Internal Hours Sold,2024,12,215.0,historical
50008SD,Number of Working Days,2024,12,20.0,historical
5040U,Warranty Labour - MITSUBISHI,2024,12,78.0,historical
6082DZ,Avg. Cost UV Mit. CPO Retailed,2024,12,2945.0,historical
6080DZ,Used to New Retail Ratio,2024,12,0.52,historical
6061DZ,Advertising PNVR (Dealer Retail Sales),2024,12,-168.1,historical
6084DZ,UV Units Sold Per UV Sales Rep.,2024,12,8.5,historical
6066DZ,NV Units Sold Retail Per NV Sales Rep.,2024,12,4.0,historical
6044DZ,NV Vehicle Equity or (Conversion),2024,12,-200465.0,historical
6043DZ,Liquidity in Dollars,2024,12,-1372278.0,historical
6042DZ,Occupancy as a % of Company GP,2024,12,-1.07,historical
6077DZ,UV Units Sold Per NV & UV Sales Rep.,2024,12,-1.8,historical
3012ST,Writes,2024,12,8.0,historical
5000AP,TOTAL,2024,12,8.0,historical
5000DP,TOTAL,2024,12,1.0,historical
5000CP,TOTAL,2024,12,11.0,historical
5000BP,TOTAL,2024,12,5.0,historical
5000XP,TOTAL,2024,12,25.0,historical
570P,Clerical / Other,2024,12,6.0,historical
3010ST,Ups,2024,12,15.0,historical
3003ST,Sold,2024,12,12.0,historical
3002ST,Writes,2024,12,15.0,historical
3001ST,Test Drives,2024,12,29.0,historical
6134DZ,% of Labour Sales Internal,2024,12,-0.13,historical
6010DZ,Gross Stock Turn,2024,12,-0.09,historical
6131DZ,% of Labour Sales Warranty,2024,12,0.17,historical
6130DZ,% of Labour Sales CP,2024,12,-0.04,historical
6127DZ,Productivity (Guide 85% +),2024,12,0.29,historical
6128DZ,Efficiency (Guide 110 - 125%),2024,12,-0.61,historical
6121DZ,CP Labour Sales per RO,2024,12,-1.22,historical
0979P,Clerical / Other,2024,12,3.0,historical
0971P,Clerical / Other,2024,12,2.0,historical
50001SDY,Number of Productive Bays,2024,12,48.0,historical
50039ST,TOTAL,2024,12,1807207.0,historical
50029ST,TOTAL,2024,12,4074124.0,historical
50012SDY,Avg. Technician Wage,2024,12,166.87,historical
50007SDY,Active Customers,2024,12,840.0,historical
50003SDY,Non-Productive / Other,2024,12,11.0,historical
50048ST,12+ Months,2024,12,122203.0,historical
540P,Advisors,2024,12,2.0,historical
530P,F & I Sales Reps.,2024,12,2.0,historical
50025ST,1 - 30 Days,2024,12,1149041.0,historical
2570DV,Profit or Loss (Before Income Tax),2024,12,10960.0,historical
50026ST,31 - 60 Days,2024,12,1131062.0,historical
50045ST,0 - 3 Months,2024,12,76474.0,historical
50035ST,1 - 30 Days,2024,12,146176.0,historical
0977P,Apprentices,2024,12,2.0,historical
0976P,Advisors,2024,12,2.0,historical
0969P,Sales Reps.,2024,12,2.0,historical
0982P,Manager(s),2024,12,1.0,historical
0975P,Manager(s),2024,12,1.0,historical
0968P,Manager(s),2024,12,1.0,historical
400000S,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2024,12,1081288.0,historical
400000G,"TOTAL ALL DEPTS. (Pg 4, Ln 63 Pg 5, Ln 37)",2024,12,430677.0,historical
45000G,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2024,12,47508.0,historical
45000S,TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6),2024,12,62821.0,historical
5710G,Other P&A,2024,12,110.0,historical
5700S,Tires,2024,12,18236.0,historical
5330G,Wholesale P&A,2024,12,3607.0,historical
5310S,Retail Counter P&A,2024,12,1546.0,historical
5310G,Retail Counter P&A,2024,12,678.0,historical
5261G,Internal P&A RO,2024,12,8174.0,historical
5200G,P&A Repair Order Mechanical,2024,12,5267.0,historical
5100G,Sublet Repairs,2024,12,1557.0,historical
5080S,Internal Mechanical Labour,2024,12,26952.0,historical
5040S,Warranty Labour - MITSUBISHI,2024,12,5812.0,historical
5040G,Warranty Labour - MITSUBISHI,2024,12,3744.0,historical
5000S,Customer Mechanical Labour - MITSUBISHI,2024,12,30057.0,historical
5000G,Customer Mechanical Labour - MITSUBISHI,2024,12,23828.0,historical
44800S,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2024,12,920831.0,historical
44800G,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2024,12,318319.0,historical
44700S,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2024,12,325992.0,historical
44700G,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2024,12,262428.0,historical
44600G,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",2024,12,12688.0,historical
3630S,Chemical / Other Income (Non CPO),2024,12,1599.0,historical
42000S,TOTAL MIT. NEW (LINES 18 THRU 20),2024,12,550145.0,historical
3630G,Chemical / Other Income (Non CPO),2024,12,1089.0,historical
3741S,Service Contracts (Non CPO),2024,12,7367.0,historical
3741G,Service Contracts (Non CPO),2024,12,3038.0,historical
3707S,Finance Income (Non CPO),2024,12,5262.0,historical
3707G,Finance Income (Non CPO),2024,12,4290.0,historical
3704S,Chemical / Other Income (CPO),2024,12,650.0,historical
3704G,Chemical / Other Income (CPO),2024,12,385.0,historical
3703S,Service Contracts (CPO),2024,12,5310.0,historical
3703G,Service Contracts (CPO),2024,12,3886.0,historical
4511G,Used Vehicles - Retail Reconditioning (Non CPO),2024,12,-16570.0,historical
3500S,Used Vehicles - Retail (Non CPO),2024,12,253806.0,historical
3500G,Used Vehicles - Retail (Non CPO),2024,12,257507.0,historical
3580S,Used Vehicles - Retail (CPO),2024,12,51998.0,historical
3282S,Other F & I - New,2024,12,3700.0,historical
3282G,Other F & I - New,2024,12,3700.0,historical
3281S,Other Ext. Warranty - New,2024,12,19005.0,historical
3281G,Other Ext. Warranty - New,2024,12,11100.0,historical
3280S,Chemical Sales - New,2024,12,13570.0,historical
3280G,Chemical Sales - New,2024,12,11092.0,historical
3341S,Insurance Income - New,2024,12,7419.0,historical
3341G,Insurance Income - New,2024,12,5572.0,historical
3310S,Finance Income - New,2024,12,1000.0,historical
3310G,Finance Income - New,2024,12,1000.0,historical
14000DD,TOTAL SEMI-FIXED EXPENSES (LINES 28 THRU 48),2024,12,1614.0,historical
8474D,Insurance - Buildings & Improvements,2024,12,607.0,historical
8464D,Taxes - Real Estate,2024,12,1075.0,historical
8414D,Miscellaneous,2024,12,1318.0,historical
8074D,Goodwill Policy,2024,12,693.0,historical
8364D,Telephone,2024,12,4.0,historical
8354D,Legal & Auditing,2024,12,4365.0,historical
8004D,Advertising (Institutional),2024,12,7375.0,historical
8334D,Freight & Express,2024,12,46.0,historical
8374D,Outside Services,2024,12,234.0,historical
15000AD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2024,12,277184.0,historical
8214D,Other Supplies & Tools,2024,12,461.0,historical
8164D,Employee Benefits,2024,12,422.0,historical
8134D,Payroll Taxes,2024,12,1234.0,historical
8124D,Absentee Wages,2024,12,284.0,historical
8104D,Compensation - Clerical,2024,12,1147.0,historical
8634D,Other Salaries & Wages,2024,12,776.0,historical
8094D,Compensation - Supervisors,2024,12,7407.0,historical
8084D,Compensation - Owner,2024,12,1039.0,historical
49000XG,TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.,2024,12,63293.0,historical
49000XS,TOTAL SALES - PARTS & ACCESS DEPT.,2024,12,90422.0,historical
8231D,Depreciation - Other,2024,12,65573.0,historical
8492D,Heat - Light - Power - Water,2024,12,123.0,historical
8491D,Heat - Light - Power - Water,2024,12,287.0,historical
8442D,Repairs & Maintenance - Real Estate,2024,12,-2141.0,historical
8471D,Insurance - Buildings & Improvements,2024,12,1417.0,historical
8462D,Taxes - Real Estate,2024,12,1075.0,historical
8461D,Taxes - Real Estate,2024,12,81798.0,historical
14000AD,TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48),2024,12,10043.0,historical
10000BD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),2024,12,53415.0,historical
8412D,Miscellaneous,2024,12,1318.0,historical
8411D,Miscellaneous,2024,12,3203.0,historical
8062D,Delivery Expense,2024,12,3894.0,historical
8061D,Delivery Expense,2024,12,2105.0,historical
8362D,Telephone,2024,12,4.0,historical
8361D,Telephone,2024,12,11.0,historical
8352D,Legal & Auditing,2024,12,4365.0,historical
8351D,Legal & Auditing,2024,12,10184.0,historical
8291D,Travel & Entertainment,2024,12,823.0,historical
8002D,Advertising (Institutional),2024,12,9001.0,historical
8001D,Advertising (Institutional),2024,12,20516.0,historical
8202D,Office Supplies & Stationery,2024,12,112.0,historical
8201D,Office Supplies & Stationery,2024,12,92.0,historical
8372D,Outside Services,2024,12,1234.0,historical
8371D,Outside Services,2024,12,1546.0,historical
8211D,Other Supplies & Tools,2024,12,1100.0,historical
8162D,Employee Benefits,2024,12,1083.0,historical
8102D,Compensation - Clerical,2024,12,1146.0,historical
8101D,Compensation - Clerical,2024,12,14877.0,historical
8632D,Other Salaries & Wages,2024,12,776.0,historical
8631D,Other Salaries & Wages,2024,12,22272.0,historical
8092D,Compensation - Supervisors,2024,12,10422.0,historical
8091D,Compensation - Supervisors,2024,12,4487.0,historical
8082D,Compensation - Owner,2024,12,1039.0,historical
8081D,Compensation - Owner,2024,12,2423.0,historical
8031D,Dealer Advertising Allowance,2024,12,-9230.0,historical
8012D,Dealer Advertising Expense,2024,12,11237.0,historical
8011D,Dealer Advertising Expense,2024,12,7766.0,historical
8112D,Promotion,2024,12,1986.0,historical
8111D,Promotion,2024,12,5012.0,historical
8701D,Floor Plan Credits,2024,12,31246.0,historical
8052D,Floor Plan Interest,2024,12,9017.0,historical
8051D,Floor Plan Interest,2024,12,14427.0,historical
8022D,Compensation - Sales,2024,12,31175.0,historical
8021D,Compensation - Sales,2024,12,32418.0,historical
44700XG,TOTAL GROSS PROFIT - USED VEHICLE DEPT.,2024,12,262428.0,historical
43500XG,TOTAL GROSS PROFIT - NEW VEHICLE DEPT.,2024,12,55891.0,historical
1200BD,Other Factory Rec. / Incentives - Mitsubishi,2024,12,74500.0,historical
1140ED,"Service, Parts & Body Shop - Customers",2024,12,57633.0,historical
396JD,OCT.,2024,12,12606.0,historical
395JU,OCT.,2024,12,26.0,historical
391JU,OCT.,2024,12,19.0,historical
396ID,SEP.,2024,12,5310.0,historical
395IU,SEP.,2024,12,27.0,historical
396GD,JUL.,2024,12,14345.0,historical
395GU,JUL.,2024,12,22.0,historical
391GU,JUL.,2024,12,29.0,historical
396FD,JUN.,2024,12,-28196.0,historical
395FU,JUN.,2024,12,16.0,historical
396ED,MAY,2024,12,33064.0,historical
395EU,MAY,2024,12,19.0,historical
391EU,MAY,2024,12,18.0,historical
6014DZ,Sales $'s per Retail Counter Invoice,2024,12,-9.95,historical
6122DZ,CP RO Count,2024,12,143.0,historical
6096DZ,Used to New Retail Ratio,2024,12,0.51,historical
6140DZ,CP RO Count,2024,12,-122.58,historical
6035DZ,Missing Name,2024,12,10960.0,historical
6036DZ,% Return on Sales (Before Income Tax),2024,12,0.03,historical
6104DZ,CP RO Count,2024,12,-123.0,historical
6022DZ,Sales $'s per Wholesale Invoice,2024,12,-10.75,historical
6025DZ,% Return on Sales (Before Income Tax),2024,12,-0.07,historical
6053DZ,Occupancy as a % of Company GP,2024,12,4.29,historical
6016DZ,Pts. Months Supply (Guide 1.5 mos),2024,12,-0.04,historical
6001DZ,Gross Stock Turn,2024,12,-1.79,historical
6101DZ,Hours Sold per Technician,2024,12,-66.0,historical
6097DZ,Used Retail to Wholesale Ratio,2025,1,0.031200000000000002,forecast
6097DZ,Used Retail to Wholesale Ratio,2025,2,0.057249999999999995,forecast
6097DZ,Used Retail to Wholesale Ratio,2025,3,0.006500000000000003,forecast
46000U,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,1,0.0,forecast
46000U,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,2,0.0,forecast
46000U,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,3,0.0,forecast
6093DZ,UV Units Sold Per NV & UV Sales Rep.,2025,1,0.09144999999999996,forecast
6093DZ,UV Units Sold Per NV & UV Sales Rep.,2025,2,0.2720500000000002,forecast
6093DZ,UV Units Sold Per NV & UV Sales Rep.,2025,3,-0.0610999999999999,forecast
6129DZ,Missing Name,2025,1,85.05150000000002,forecast
6129DZ,Missing Name,2025,2,0.34715,forecast
6129DZ,Missing Name,2025,3,0.1509,forecast
1490VV,SUVs,2025,1,23256.685,forecast
1490VV,SUVs,2025,2,22796.22,forecast
1490VV,SUVs,2025,3,22722.575,forecast
1490VV,(SUVs),2025,1,0.165,forecast
1490VV,(SUVs),2025,2,0.0,forecast
1490VV,(SUVs),2025,3,0.0,forecast
50107SD,Active Customers,2025,1,2.9919,forecast
50107SD,Active Customers,2025,2,-4.00445,forecast
50107SD,Active Customers,2025,3,0.55005,forecast
50112SD,Avg. Technician Wage,2025,1,0.2685,forecast
50112SD,Avg. Technician Wage,2025,2,0.0,forecast
50112SD,Avg. Technician Wage,2025,3,0.01,forecast
50101SD,Number of Productive Bays,2025,1,0.1,forecast
50101SD,Number of Productive Bays,2025,2,0.14,forecast
50101SD,Number of Productive Bays,2025,3,0.2,forecast
8125D,Absentee Wages,2025,1,965.205,forecast
8125D,Absentee Wages,2025,2,202.48,forecast
8125D,Absentee Wages,2025,3,12.285,forecast
3060U,TOTAL MITSUBISHI FLEET,2025,1,18.67,forecast
3060U,TOTAL MITSUBISHI FLEET,2025,2,1223.82,forecast
3060U,TOTAL MITSUBISHI FLEET,2025,3,0.0,forecast
3026U,Outlander PHEV,2025,1,803.87,forecast
3026U,Outlander PHEV,2025,2,2.96,forecast
3026U,Outlander PHEV,2025,3,4.61,forecast
8121D,Absentee Wages,2025,1,651.14,forecast
8121D,Absentee Wages,2025,2,133.725,forecast
8121D,Absentee Wages,2025,3,0.0,forecast
8122D,Absentee Wages,2025,1,244.5,forecast
8122D,Absentee Wages,2025,2,83.78,forecast
8122D,Absentee Wages,2025,3,0.0,forecast
1280CD,Warranty Rec. / P.D.I. - Mitsubishi,2025,1,-145.16,forecast
1280CD,Warranty Rec. / P.D.I. - Mitsubishi,2025,2,874.78,forecast
1280CD,Warranty Rec. / P.D.I. - Mitsubishi,2025,3,1293.795,forecast
6460U,Adjustment - Cost of Labour Sales Body Shop,2025,1,873.135,forecast
6460U,Adjustment - Cost of Labour Sales Body Shop,2025,2,48.145,forecast
6460U,Adjustment - Cost of Labour Sales Body Shop,2025,3,54.8741,forecast
6460G,Adjustment - Cost of Labour Sales Body Shop,2025,1,776.12,forecast
6460G,Adjustment - Cost of Labour Sales Body Shop,2025,2,0.0,forecast
6460G,Adjustment - Cost of Labour Sales Body Shop,2025,3,54.8741,forecast
6110G,Adjustment Cost of Labour Sales - Mechanical,2025,1,100.25875,forecast
6110G,Adjustment Cost of Labour Sales - Mechanical,2025,2,-1.0077,forecast
6110G,Adjustment Cost of Labour Sales - Mechanical,2025,3,-0.0064,forecast
6110U,Adjustment Cost of Labour Sales - Mechanical,2025,1,100.25875,forecast
6110U,Adjustment Cost of Labour Sales - Mechanical,2025,2,-1.1808,forecast
6110U,Adjustment Cost of Labour Sales - Mechanical,2025,3,-0.0064,forecast
4531G,Adjustments - Used Vehicles Inventory,2025,1,1.375,forecast
4531G,Adjustments - Used Vehicles Inventory,2025,2,0.21719999999999998,forecast
4531G,Adjustments - Used Vehicles Inventory,2025,3,0.9351,forecast
8005D,Advertising (Institutional),2025,1,324.685,forecast
8005D,Advertising (Institutional),2025,2,34.15,forecast
8005D,Advertising (Institutional),2025,3,61.95,forecast
0983P,Advisors,2025,1,0.0,forecast
0983P,Advisors,2025,2,0.0,forecast
0983P,Advisors,2025,3,0.0,forecast
0991P,Advisors,2025,1,0.0,forecast
0991P,Advisors,2025,2,0.0,forecast
0991P,Advisors,2025,3,0.0,forecast
2320XD,Allowance for Doubtful Accounts,2025,1,1500.375,forecast
2320XD,Allowance for Doubtful Accounts,2025,2,0.095,forecast
2320XD,Allowance for Doubtful Accounts,2025,3,15.07,forecast
8432D,Amortization - Leaseholds,2025,1,0.0,forecast
8432D,Amortization - Leaseholds,2025,2,0.0,forecast
8432D,Amortization - Leaseholds,2025,3,0.0,forecast
8431D,Amortization - Leaseholds,2025,1,0.0,forecast
8431D,Amortization - Leaseholds,2025,2,0.0,forecast
8431D,Amortization - Leaseholds,2025,3,0.0,forecast
8434D,Amortization - Leaseholds,2025,1,0.0,forecast
8434D,Amortization - Leaseholds,2025,2,0.0,forecast
8434D,Amortization - Leaseholds,2025,3,0.0,forecast
8435D,Amortization - Leaseholds,2025,1,0.0,forecast
8435D,Amortization - Leaseholds,2025,2,0.0,forecast
8435D,Amortization - Leaseholds,2025,3,0.0,forecast
0985P,Apprentices,2025,1,0.0,forecast
0985P,Apprentices,2025,2,0.0,forecast
0985P,Apprentices,2025,3,0.0,forecast
0993P,Apprentices,2025,1,0.0,forecast
0993P,Apprentices,2025,2,0.0,forecast
0993P,Apprentices,2025,3,0.0,forecast
392DU,APR.,2025,1,102.755,forecast
392DU,APR.,2025,2,0.0,forecast
392DU,APR.,2025,3,0.0,forecast
391DU,APR.,2025,1,102.755,forecast
391DU,APR.,2025,2,0.84,forecast
391DU,APR.,2025,3,1.26,forecast
396DU,APR.,2025,1,102.755,forecast
396DU,APR.,2025,2,0.0,forecast
396DU,APR.,2025,3,0.0,forecast
395HU,AUG.,2025,1,0.0,forecast
395HU,AUG.,2025,2,0.0,forecast
395HU,AUG.,2025,3,0.26,forecast
391HU,AUG.,2025,1,0.0,forecast
391HU,AUG.,2025,2,0.0,forecast
391HU,AUG.,2025,3,0.0,forecast
392HU,AUG.,2025,1,0.0,forecast
392HU,AUG.,2025,2,0.0,forecast
392HU,AUG.,2025,3,0.0,forecast
8254D,Bad Debts,2025,1,0.0,forecast
8254D,Bad Debts,2025,2,0.0,forecast
8254D,Bad Debts,2025,3,0.0,forecast
8251D,Bad Debts,2025,1,0.0,forecast
8251D,Bad Debts,2025,2,0.0,forecast
8251D,Bad Debts,2025,3,0.0,forecast
8252D,Bad Debts,2025,1,0.0,forecast
8252D,Bad Debts,2025,2,0.0,forecast
8252D,Bad Debts,2025,3,0.0,forecast
8255D,Bad Debts,2025,1,0.0,forecast
8255D,Bad Debts,2025,2,96.05,forecast
8255D,Bad Debts,2025,3,0.0,forecast
5210G,Body P&A RO,2025,1,0.0,forecast
5210G,Body P&A RO,2025,2,0.0,forecast
5210G,Body P&A RO,2025,3,0.0,forecast
5210S,Body P&A RO,2025,1,0.0,forecast
5210S,Body P&A RO,2025,2,0.0,forecast
5210S,Body P&A RO,2025,3,0.0,forecast
M18000ED,Body Shop,2025,1,-213.0,forecast
M18000ED,Body Shop,2025,2,0.0,forecast
M18000ED,Body Shop,2025,3,0.0,forecast
5450S,Body Shop Materials,2025,1,0.04,forecast
5450S,Body Shop Materials,2025,2,0.00135,forecast
5450S,Body Shop Materials,2025,3,-0.00165,forecast
8501D,Bonuses - Employees,2025,1,0.0,forecast
8501D,Bonuses - Employees,2025,2,23.425,forecast
8501D,Bonuses - Employees,2025,3,0.0,forecast
8504D,Bonuses - Employees,2025,1,0.0,forecast
8504D,Bonuses - Employees,2025,2,23.425,forecast
8504D,Bonuses - Employees,2025,3,0.0,forecast
8505D,Bonuses - Employees,2025,1,0.0,forecast
8505D,Bonuses - Employees,2025,2,23.425,forecast
8505D,Bonuses - Employees,2025,3,0.005,forecast
8502D,Bonuses - Employees,2025,1,0.0,forecast
8502D,Bonuses - Employees,2025,2,23.425,forecast
8502D,Bonuses - Employees,2025,3,0.0,forecast
8345D,Charitable Donations,2025,1,0.0,forecast
8345D,Charitable Donations,2025,2,0.0,forecast
8345D,Charitable Donations,2025,3,0.0,forecast
8342D,Charitable Donations,2025,1,0.0,forecast
8342D,Charitable Donations,2025,2,0.0,forecast
8342D,Charitable Donations,2025,3,0.0,forecast
8341D,Charitable Donations,2025,1,0.0,forecast
8341D,Charitable Donations,2025,2,0.0,forecast
8341D,Charitable Donations,2025,3,1.355,forecast
8344D,Charitable Donations,2025,1,0.0,forecast
8344D,Charitable Donations,2025,2,0.0,forecast
8344D,Charitable Donations,2025,3,0.0,forecast
3704S,Chemical / Other Income (CPO),2025,1,0.005,forecast
3704S,Chemical / Other Income (CPO),2025,2,112.45665000000001,forecast
3704S,Chemical / Other Income (CPO),2025,3,5.495,forecast
3704G,Chemical / Other Income (CPO),2025,1,5.605,forecast
3704G,Chemical / Other Income (CPO),2025,2,118.10165,forecast
3704G,Chemical / Other Income (CPO),2025,3,49.425,forecast
3630G,Chemical / Other Income (Non CPO),2025,1,1646.17,forecast
3630G,Chemical / Other Income (Non CPO),2025,2,1865.04665,forecast
3630G,Chemical / Other Income (Non CPO),2025,3,270.76,forecast
3630S,Chemical / Other Income (Non CPO),2025,1,1862.175,forecast
3630S,Chemical / Other Income (Non CPO),2025,2,1291.01165,forecast
3630S,Chemical / Other Income (Non CPO),2025,3,483.26,forecast
3708S,Chemical / Other Income (Other Makes),2025,1,0.035,forecast
3708S,Chemical / Other Income (Other Makes),2025,2,0.02165,forecast
3708S,Chemical / Other Income (Other Makes),2025,3,0.0,forecast
3708G,Chemical / Other Income (Other Makes),2025,1,39.84,forecast
3708G,Chemical / Other Income (Other Makes),2025,2,29.67165,forecast
3708G,Chemical / Other Income (Other Makes),2025,3,0.0,forecast
8662D,Company Vehicle Expense,2025,1,470.73,forecast
8662D,Company Vehicle Expense,2025,2,194.135,forecast
8662D,Company Vehicle Expense,2025,3,25.735,forecast
8665D,Company Vehicle Expense,2025,1,406.92,forecast
8665D,Company Vehicle Expense,2025,2,31.69,forecast
8665D,Company Vehicle Expense,2025,3,19.35,forecast
8661D,Company Vehicle Expense,2025,1,1428.895,forecast
