account_id,english_name,year,month,predicted_monthly_value
6158DZ,Avail. Work Bay Hrs. / Bay,2025,3,-0.0177
50003SD,Non-Productive / Other,2025,1,0.935
50003SD,Non-Productive / Other,2025,2,1.6
50003SD,Non-Productive / Other,2025,3,1.515
6162DZ,Productivity (Guide 85% +),2025,1,98.61280000000006
6162DZ,Productivity (Guide 85% +),2025,2,3.051650000000001
6162DZ,Productivity (Guide 85% +),2025,3,8.764950000000004
6164DZ,Efficiency (Guide 110 - 125%),2025,1,3.3267
6164DZ,Efficiency (Guide 110 - 125%),2025,2,58.08549999999998
6164DZ,Efficiency (Guide 110 - 125%),2025,3,98.45729999999998
50006SD,Missed Service Appointments,2025,1,67.285
50006SD,Missed Service Appointments,2025,2,0.065
50006SD,Missed Service Appointments,2025,3,32.37
6108DZ,Bay Utilization %,2025,1,8.466400000000002
6108DZ,Bay Utilization %,2025,2,-2.1965999999999966
6108DZ,Bay Utilization %,2025,3,-0.1001
50108SD,Number of Working Days,2025,1,1.145
50108SD,Number of Working Days,2025,2,0.6
50108SD,Number of Working Days,2025,3,1.345
5041D,Warranty Labour Rate,2025,1,0.0
5041D,Warranty Labour Rate,2025,2,0.0
5041D,Warranty Labour Rate,2025,3,0.0
50105SD,Capacity - Bay Hours Avail.,2025,1,0.0
50105SD,Capacity - Bay Hours Avail.,2025,2,0.0
50105SD,Capacity - Bay Hours Avail.,2025,3,0.0
50106SD,Missed Appointments,2025,1,4293.945
50106SD,Missed Appointments,2025,2,0.035
50106SD,Missed Appointments,2025,3,32.275
50211SD,Tire Inventory Over 12 Mo's ($),2025,1,0.8001780950000004
50211SD,Tire Inventory Over 12 Mo's ($),2025,2,0.08650574000000001
50211SD,Tire Inventory Over 12 Mo's ($),2025,3,0.0
6009DZ,Tire Inventory Over 12 Mo's (%),2025,1,0.11370000000000001
6009DZ,Tire Inventory Over 12 Mo's (%),2025,2,-0.17679999999999998
6009DZ,Tire Inventory Over 12 Mo's (%),2025,3,0.0
50110SD,Hours Clocked,2025,1,17.43
50110SD,Hours Clocked,2025,2,6.7175
50110SD,Hours Clocked,2025,3,0.0
5020U,Detailing,2025,1,0.005
5020U,Detailing,2025,2,0.0
5020U,Detailing,2025,3,0.0
50111SD,Hours Sold,2025,1,30.035
50111SD,Hours Sold,2025,2,6.4475
50111SD,Hours Sold,2025,3,0.0
6160DZ,Total Bays Available,2025,1,0.125
6160DZ,Total Bays Available,2025,2,0.0
6160DZ,Total Bays Available,2025,3,0.01
5450G,Body Shop Materials,2025,1,0.04
5450G,Body Shop Materials,2025,2,0.00135
5450G,Body Shop Materials,2025,3,-0.00165
5001D,Customer Labour Rate,2025,1,305.15425
5001D,Customer Labour Rate,2025,2,8.81665
5001D,Customer Labour Rate,2025,3,19.5
5081D,Internal Labour Rate,2025,1,365.2742
5081D,Internal Labour Rate,2025,2,778.1092
5081D,Internal Labour Rate,2025,3,3.35
6096DZ,Used to New Retail Ratio,2025,1,0.08039999999999997
6096DZ,Used to New Retail Ratio,2025,2,0.0888999999999999
6096DZ,Used to New Retail Ratio,2025,3,0.05425000000000006
6154DZ,Avail. Work Bay Hrs. / Bay,2025,1,97.015
6154DZ,Avail. Work Bay Hrs. / Bay,2025,2,0.0
6154DZ,Avail. Work Bay Hrs. / Bay,2025,3,-0.0177
6073DZ,Advertising PNVR (Dealer Retail Sales),2025,1,156.57254999999964
6073DZ,Advertising PNVR (Dealer Retail Sales),2025,2,-98.9446000000002
6073DZ,Advertising PNVR (Dealer Retail Sales),2025,3,179.68864999999965
6074DZ,Advertising PNVT (Dealer Target),2025,1,-0.55665
6074DZ,Advertising PNVT (Dealer Target),2025,2,-2.28515
6074DZ,Advertising PNVT (Dealer Target),2025,3,10.6648
6098DZ,Avg. Cost UV Mit. CPO Retailed,2025,1,221.6589
6098DZ,Avg. Cost UV Mit. CPO Retailed,2025,2,-201.19825
6098DZ,Avg. Cost UV Mit. CPO Retailed,2025,3,-32.8861
6090DZ,Avg. Cost UV Mit. CPO Retailed,2025,1,0.0
6090DZ,Avg. Cost UV Mit. CPO Retailed,2025,2,-33.9181
6090DZ,Avg. Cost UV Mit. CPO Retailed,2025,3,-32.5636
6144DZ,Bay Utilization %,2025,1,0.0
6144DZ,Bay Utilization %,2025,2,-0.0007000000000000001
6144DZ,Bay Utilization %,2025,3,0.42169999999999974
6142DZ,CP Effective Rate,2025,1,1.447
6142DZ,CP Effective Rate,2025,2,-1.0617500000000037
6142DZ,CP Effective Rate,2025,3,3.5952000000000073
6019DZ,CP Pts. : CP Labour Sls. (Inc. Tires),2025,1,73.4262
6019DZ,CP Pts. : CP Labour Sls. (Inc. Tires),2025,2,0.08265000000000024
6019DZ,CP Pts. : CP Labour Sls. (Inc. Tires),2025,3,-0.19435
6141DZ,Hours per CP RO,2025,1,8.572000000000006
6141DZ,Hours per CP RO,2025,2,-20.875599999999952
6141DZ,Hours per CP RO,2025,3,27.806350000000016
6152DZ,% of Labour Sales Internal,2025,1,13.184600000000005
6152DZ,% of Labour Sales Internal,2025,2,2.7562999999999978
6152DZ,% of Labour Sales Internal,2025,3,-7.227399999999991
6126DZ,Bay Utilization %,2025,1,26.134550000000008
6126DZ,Bay Utilization %,2025,2,21.20849999999999
6126DZ,Bay Utilization %,2025,3,17.299349999999993
6022DZ,Sales $'s per Wholesale Invoice,2025,1,2873.7355500000003
6022DZ,Sales $'s per Wholesale Invoice,2025,2,-80.62455000000011
6022DZ,Sales $'s per Wholesale Invoice,2025,3,-8.382700000000005
6140DZ,CP RO Count,2025,1,76.0451
6140DZ,CP RO Count,2025,2,-156.53585000000004
6140DZ,CP RO Count,2025,3,91.69884999999991
6161DZ,Total Bays Available,2025,1,0.125
6161DZ,Total Bays Available,2025,2,0.0
6161DZ,Total Bays Available,2025,3,0.01
6155DZ,Avail. Work Bay Hrs. / Bay,2025,1,97.015
6155DZ,Avail. Work Bay Hrs. / Bay,2025,2,0.0
6155DZ,Avail. Work Bay Hrs. / Bay,2025,3,-0.0177
50109SD,Hours Available,2025,1,28.09
50109SD,Hours Available,2025,2,4.22
50109SD,Hours Available,2025,3,3.2
6020DZ,Warranty Pts. : Warranty Labour Sales,2025,1,0.16285
6020DZ,Warranty Pts. : Warranty Labour Sales,2025,2,0.5970500000000005
6020DZ,Warranty Pts. : Warranty Labour Sales,2025,3,0.14894999999999983
6068DZ,Advertising PNVT (Dealer Target),2025,1,0.0
6068DZ,Advertising PNVT (Dealer Target),2025,2,-2.71195
6068DZ,Advertising PNVT (Dealer Target),2025,3,0.01
6028DZ,Guide,2025,1,12789.094850000005
6028DZ,Guide,2025,2,-222.62389999999994
6028DZ,Guide,2025,3,-0.0046
6072DZ,NV Units Sold Retail Per NV Sales Rep.,2025,1,1.4495000000000002
6072DZ,NV Units Sold Retail Per NV Sales Rep.,2025,2,0.59105
6072DZ,NV Units Sold Retail Per NV Sales Rep.,2025,3,2.043650000000002
6021DZ,Sales $'s per Retail Counter Invoice,2025,1,2504.9438
6021DZ,Sales $'s per Retail Counter Invoice,2025,2,178.2561500000002
6021DZ,Sales $'s per Retail Counter Invoice,2025,3,-206.95235
6137DZ,Hours Sold per Technician,2025,1,-7.759249999999984
6137DZ,Hours Sold per Technician,2025,2,-170.97450000000003
6137DZ,Hours Sold per Technician,2025,3,8.249250000000007
6033DZ,NV Vehicle Equity or (Conversion),2025,1,6586.106600000004
6033DZ,NV Vehicle Equity or (Conversion),2025,2,-4605.3449
6033DZ,NV Vehicle Equity or (Conversion),2025,3,19945.13625
6092DZ,UV Units Sold Per UV Sales Rep.,2025,1,0.20565000000000022
6092DZ,UV Units Sold Per UV Sales Rep.,2025,2,0.71025
6092DZ,UV Units Sold Per UV Sales Rep.,2025,3,0.15175000000000036
6053DZ,Occupancy as a % of Company GP,2025,1,-1459.6090500000014
6053DZ,Occupancy as a % of Company GP,2025,2,-1121.316699999998
6053DZ,Occupancy as a % of Company GP,2025,3,9.389000000000015
6136DZ,Overhead Absorption %,2025,1,13.25029999999999
6136DZ,Overhead Absorption %,2025,2,27.59655
6136DZ,Overhead Absorption %,2025,3,2.7101999999999937
6139DZ,CP Labour Sales per RO,2025,1,-5.315650000000002
6139DZ,CP Labour Sales per RO,2025,2,-209.66195000000033
6139DZ,CP Labour Sales per RO,2025,3,85.80534999999995
6017DZ,Gross Stock Turn,2025,1,0.041299999999999996
6017DZ,Gross Stock Turn,2025,2,-0.04439999999999991
6017DZ,Gross Stock Turn,2025,3,-0.007350000000000007
6135DZ,% of Labour Sales Other,2025,1,1.2127999999999999
6135DZ,% of Labour Sales Other,2025,2,1.5502500000000003
6135DZ,% of Labour Sales Other,2025,3,-0.2334999999999999
6138DZ,CP Labour Sales per Technician,2025,1,162.6237
6138DZ,CP Labour Sales per Technician,2025,2,-1941.4431000000009
6138DZ,CP Labour Sales per Technician,2025,3,2158.4360000000015
6153DZ,% of Labour Sales Other,2025,1,0.0
6153DZ,% of Labour Sales Other,2025,2,0.7696999999999999
6153DZ,% of Labour Sales Other,2025,3,-1.2006000000000003
6018DZ,Pts. Sls. per Customer RO (Inc. Tires),2025,1,52.039049999999946
6018DZ,Pts. Sls. per Customer RO (Inc. Tires),2025,2,0.4871000000000042
6018DZ,Pts. Sls. per Customer RO (Inc. Tires),2025,3,-9.720800000000025
6032DZ,Liquidity in Dollars,2025,1,-4313410.523349999
6032DZ,Liquidity in Dollars,2025,2,-65614.1505
6032DZ,Liquidity in Dollars,2025,3,18530.294850000002
6148DZ,% of Labour Sales CP,2025,1,13.01070000000001
6148DZ,% of Labour Sales CP,2025,2,-4.800749999999997
6148DZ,% of Labour Sales CP,2025,3,6.822900000000024
6133DZ,% of Labour Sales CPO Warranty,2025,1,2.3341499999999997
6133DZ,% of Labour Sales CPO Warranty,2025,2,0.9645999999999988
6133DZ,% of Labour Sales CPO Warranty,2025,3,0.0014499999999999958
6132DZ,% of Labour Sales DCP,2025,1,2.1049999999999995
6132DZ,% of Labour Sales DCP,2025,2,1.290299999999999
6132DZ,% of Labour Sales DCP,2025,3,-0.03735
6111DZ,Missing Name,2025,1,84.7127
6111DZ,Missing Name,2025,2,0.0044
6111DZ,Missing Name,2025,3,0.054900000000000004
6149DZ,% of Labour Sales Warranty,2025,1,0.40134999999999993
6149DZ,% of Labour Sales Warranty,2025,2,1.1774500000000032
6149DZ,% of Labour Sales Warranty,2025,3,-0.9957500000000001
6065DZ,Missing Name,2025,1,286.4344499999999
6065DZ,Missing Name,2025,2,-3.9286000000000003
6065DZ,Missing Name,2025,3,0.03685000000000001
6091DZ,Missing Name,2025,1,84.7035
6091DZ,Missing Name,2025,2,0.00375
6091DZ,Missing Name,2025,3,0.069
6008DZ,Tire Inventory Over 12 Mo's ($),2025,1,0.3599499999999999
6008DZ,Tire Inventory Over 12 Mo's ($),2025,2,-2.4067499999999975
6008DZ,Tire Inventory Over 12 Mo's ($),2025,3,0.0
6062DZ,Advertising PNVT (Dealer Target),2025,1,0.41700000000000004
6062DZ,Advertising PNVT (Dealer Target),2025,2,-2.59515
6062DZ,Advertising PNVT (Dealer Target),2025,3,0.009899999999999999
6058DZ,Wholesale Credit Line,2025,1,0.034499999999999996
6058DZ,Wholesale Credit Line,2025,2,0.051500000000000004
6058DZ,Wholesale Credit Line,2025,3,0.11664999999999993
6114DZ,% of Labour Sales DCP,2025,1,2.115
6114DZ,% of Labour Sales DCP,2025,2,0.7179500000000004
6114DZ,% of Labour Sales DCP,2025,3,-0.142
6083DZ,Avg. Cost UV Mit. CPO in Inventory,2025,1,0.0
6083DZ,Avg. Cost UV Mit. CPO in Inventory,2025,2,-33.9181
6083DZ,Avg. Cost UV Mit. CPO in Inventory,2025,3,-9.9449
6115DZ,% of Labour Sales CPO Warranty,2025,1,2.4537
6115DZ,% of Labour Sales CPO Warranty,2025,2,0.29929999999999984
6115DZ,% of Labour Sales CPO Warranty,2025,3,-0.22779999999999997
40000U,TOTAL MITSUBISHI CARS RETAIL (LINES 2  THRU 4),2025,1,121.36
40000U,TOTAL MITSUBISHI CARS RETAIL (LINES 2  THRU 4),2025,2,120.725
40000U,TOTAL MITSUBISHI CARS RETAIL (LINES 2  THRU 4),2025,3,0.3
3015U,Outlander,2025,1,47.26
3015U,Outlander,2025,2,7.53
3015U,Outlander,2025,3,8.58
530P,F & I Sales Reps.,2025,1,1.14525
530P,F & I Sales Reps.,2025,2,23.761799999999997
530P,F & I Sales Reps.,2025,3,1.065
0963P,F&I Sales Reps,2025,1,1.105
0963P,F&I Sales Reps,2025,2,1.055
0963P,F&I Sales Reps,2025,3,1.1
396AU,JAN.,2025,1,3245.07
396AU,JAN.,2025,2,604.14
396AU,JAN.,2025,3,720.68
0975P,Manager(s),2025,1,0.995
0975P,Manager(s),2025,2,1.0
0975P,Manager(s),2025,3,1.0
0982P,Manager(s),2025,1,1.0
0982P,Manager(s),2025,2,1.0
0982P,Manager(s),2025,3,1.0
500P,Owner(s),2025,1,160.05200000000002
500P,Owner(s),2025,2,6.667750000000001
500P,Owner(s),2025,3,0.4703000000000001
2240D,Taxes Payable - Sales,2025,1,-711.535
2240D,Taxes Payable - Sales,2025,2,-1031.33
2240D,Taxes Payable - Sales,2025,3,-570.21
3280U,Chemical Sales - New,2025,1,532.94
3280U,Chemical Sales - New,2025,2,142.4
3280U,Chemical Sales - New,2025,3,27.71
3520U,Used Vehicles - Wholesale,2025,1,5.53
3520U,Used Vehicles - Wholesale,2025,2,0.0
3520U,Used Vehicles - Wholesale,2025,3,0.0
0960P,Owner(s),2025,1,1.0
0960P,Owner(s),2025,2,1.0
0960P,Owner(s),2025,3,1.0
3960U,TOTAL,2025,1,0.0
3960U,TOTAL,2025,2,0.0
3960U,TOTAL,2025,3,0.0
0961P,Manager(s),2025,1,1.0
0961P,Manager(s),2025,2,1.0
0961P,Manager(s),2025,3,1.005
0969P,Sales Reps.,2025,1,2.85
0969P,Sales Reps.,2025,2,2.855
0969P,Sales Reps.,2025,3,2.735
0976P,Advisors,2025,1,1.995
0976P,Advisors,2025,2,2.0
0976P,Advisors,2025,3,2.0
540P,Advisors,2025,1,1.77425
540P,Advisors,2025,2,1.94
540P,Advisors,2025,3,1.89
5000DP,TOTAL,2025,1,1.0
5000DP,TOTAL,2025,2,1.0
5000DP,TOTAL,2025,3,1.0
0964P,Clerical / Other,2025,1,2.7
0964P,Clerical / Other,2025,2,2.59
0964P,Clerical / Other,2025,3,1.51
0979P,Clerical / Other,2025,1,2.925
0979P,Clerical / Other,2025,2,2.85
0979P,Clerical / Other,2025,3,2.99
0971P,Clerical / Other,2025,1,2.04
0971P,Clerical / Other,2025,2,2.02
0971P,Clerical / Other,2025,3,1.98
3025U,Mirage (5-Door),2025,1,1685.7
3025U,Mirage (5-Door),2025,2,120.95
3025U,Mirage (5-Door),2025,3,1.28
6089DZ,Used Retail to Wholesale Ratio,2025,1,0.16094999999999998
6089DZ,Used Retail to Wholesale Ratio,2025,2,0.013249999999999994
6089DZ,Used Retail to Wholesale Ratio,2025,3,0.0421
6013DZ,Warranty Pts. : Warranty Labour Sales,2025,1,1.2924499999999972
6013DZ,Warranty Pts. : Warranty Labour Sales,2025,2,0.2168000000000005
6013DZ,Warranty Pts. : Warranty Labour Sales,2025,3,0.14874999999999994
6015DZ,Sales $'s per Wholesale Invoice,2025,1,547.0922000000005
6015DZ,Sales $'s per Wholesale Invoice,2025,2,1.5232000000000054
6015DZ,Sales $'s per Wholesale Invoice,2025,3,-96.21695000000001
6085DZ,UV Units Sold Per NV & UV Sales Rep.,2025,1,3.162300000000003
6085DZ,UV Units Sold Per NV & UV Sales Rep.,2025,2,3.561900000000012
6085DZ,UV Units Sold Per NV & UV Sales Rep.,2025,3,4.121650000000014
13000AD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2025,1,27573.505
13000AD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2025,2,23546.515
13000AD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2025,3,19522.645
3028U,Eclipse Cross,2025,1,113.14
3028U,Eclipse Cross,2025,2,2.84
3028U,Eclipse Cross,2025,3,2.47
8124D,Absentee Wages,2025,1,1271.59
8124D,Absentee Wages,2025,2,699.035
8124D,Absentee Wages,2025,3,321.06
13000BD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2025,1,12900.755
13000BD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2025,2,9334.195
13000BD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2025,3,9181.655
14000BD,TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48),2025,1,17027.9
14000BD,TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48),2025,2,12322.59
14000BD,TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48),2025,3,14208.62
45500S,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,1,76952.415
45500S,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,2,76093.21
45500S,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,3,75374.675
17000AD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2025,1,81568.22
17000AD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2025,2,79114.63
17000AD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2025,3,85303.395
1280BD,Warranty Rec. / P.D.I. - Mitsubishi,2025,1,4451.93
1280BD,Warranty Rec. / P.D.I. - Mitsubishi,2025,2,8003.03
1280BD,Warranty Rec. / P.D.I. - Mitsubishi,2025,3,16183.0
41000U,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,1,17.855
41000U,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,2,19.045
41000U,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,3,18.5
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),2025,1,19.295
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),2025,2,20.055
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),2025,3,19.05
50009SD,Hours Available,2025,1,755.475
50009SD,Hours Available,2025,2,697.565
50009SD,Hours Available,2025,3,647.945
50011SD,Hours Sold,2025,1,361.76925000000006
50011SD,Hours Sold,2025,2,419.59415
50011SD,Hours Sold,2025,3,458.975
8002D,Advertising (Institutional),2025,1,9052.885
8002D,Advertising (Institutional),2025,2,3580.31
8002D,Advertising (Institutional),2025,3,6360.805
8001D,Advertising (Institutional),2025,1,11282.725
8001D,Advertising (Institutional),2025,2,5499.16
8001D,Advertising (Institutional),2025,3,4519.595
8004D,Advertising (Institutional),2025,1,1696.25
8004D,Advertising (Institutional),2025,2,520.07
8004D,Advertising (Institutional),2025,3,436.86
0977P,Apprentices,2025,1,2.0
0977P,Apprentices,2025,2,2.0
0977P,Apprentices,2025,3,2.0
800000D,(Assets Line 50 minus Liabilities Line 27),2025,1,789929.765
800000D,(Assets Line 50 minus Liabilities Line 27),2025,2,722784.61
800000D,(Assets Line 50 minus Liabilities Line 27),2025,3,840979.465
1770D,Bldgs. & Improv.,2025,1,29501.755
1770D,Bldgs. & Improv.,2025,2,30507.115
1770D,Bldgs. & Improv.,2025,3,30702.36
3280G,Chemical Sales - New,2025,1,10151.695
3280G,Chemical Sales - New,2025,2,5148.375
3280G,Chemical Sales - New,2025,3,7231.64
3280S,Chemical Sales - New,2025,1,8968.58
3280S,Chemical Sales - New,2025,2,9025.395
3280S,Chemical Sales - New,2025,3,11711.4
2501D,Common Stock,2025,1,10.0
2501D,Common Stock,2025,2,10.0
2501D,Common Stock,2025,3,10.0
1850D,Company Vehicles,2025,1,8472.12
1850D,Company Vehicles,2025,2,10406.975
1850D,Company Vehicles,2025,3,9654.795
1860D,Company Vehicles,2025,1,8219.68
1860D,Company Vehicles,2025,2,10099.58
1860D,Company Vehicles,2025,3,9318.9
8102D,Compensation - Clerical,2025,1,2728.41
8102D,Compensation - Clerical,2025,2,2901.805
8102D,Compensation - Clerical,2025,3,738.705
8101D,Compensation - Clerical,2025,1,20155.56
8101D,Compensation - Clerical,2025,2,17650.135
8101D,Compensation - Clerical,2025,3,12447.2
8104D,Compensation - Clerical,2025,1,1992.915
8104D,Compensation - Clerical,2025,2,1318.205
8104D,Compensation - Clerical,2025,3,691.83
8041D,Compensation - Finance,2025,1,106.025
8041D,Compensation - Finance,2025,2,662.465
8041D,Compensation - Finance,2025,3,0.0
8042D,Compensation - Finance,2025,1,116.985
8042D,Compensation - Finance,2025,2,662.465
8042D,Compensation - Finance,2025,3,0.0
8040D,Compensation - Finance,2025,1,29.785
8040D,Compensation - Finance,2025,2,416.995
8040D,Compensation - Finance,2025,3,2.265
8084D,Compensation - Owner,2025,1,1129.975
8084D,Compensation - Owner,2025,2,1555.845
8084D,Compensation - Owner,2025,3,1386.72
8081D,Compensation - Owner,2025,1,2589.155
8081D,Compensation - Owner,2025,2,2914.04
8081D,Compensation - Owner,2025,3,1564.47
8082D,Compensation - Owner,2025,1,1436.905
8082D,Compensation - Owner,2025,2,1535.855
8082D,Compensation - Owner,2025,3,831.015
8020D,Compensation - Sales,2025,1,31211.215
8020D,Compensation - Sales,2025,2,41194.375
8020D,Compensation - Sales,2025,3,40147.6
8021D,Compensation - Sales,2025,1,20223.29
8021D,Compensation - Sales,2025,2,24982.17
8021D,Compensation - Sales,2025,3,21836.42
8022D,Compensation - Sales,2025,1,14757.18
8022D,Compensation - Sales,2025,2,19508.435
8022D,Compensation - Sales,2025,3,18129.77
8094D,Compensation - Supervisors,2025,1,16196.86
8094D,Compensation - Supervisors,2025,2,9604.43
8094D,Compensation - Supervisors,2025,3,5889.36
8091D,Compensation - Supervisors,2025,1,7463.405
8091D,Compensation - Supervisors,2025,2,4980.575
8091D,Compensation - Supervisors,2025,3,5077.49
8092D,Compensation - Supervisors,2025,1,7064.695
8092D,Compensation - Supervisors,2025,2,6029.815
8092D,Compensation - Supervisors,2025,3,10003.015
1020D,Contracts in Transit,2025,1,578349.13
1020D,Contracts in Transit,2025,2,527751.13
1020D,Contracts in Transit,2025,3,615190.55
11790D,Equip. M/S,2025,1,56310.025
11790D,Equip. M/S,2025,2,56821.55
11790D,Equip. M/S,2025,3,56529.25
5000G,Customer Mechanical Labour - MITSUBISHI,2025,1,22484.715
5000G,Customer Mechanical Labour - MITSUBISHI,2025,2,14797.505
5000G,Customer Mechanical Labour - MITSUBISHI,2025,3,20648.03
5000S,Customer Mechanical Labour - MITSUBISHI,2025,1,25563.6
5000S,Customer Mechanical Labour - MITSUBISHI,2025,2,17423.47
5000S,Customer Mechanical Labour - MITSUBISHI,2025,3,24295.745
8271D,Data Processing,2025,1,3082.505
8271D,Data Processing,2025,2,2816.305
8271D,Data Processing,2025,3,3220.535
8272D,Data Processing,2025,1,1794.44
8272D,Data Processing,2025,2,2323.53
8272D,Data Processing,2025,3,2692.065
8274D,Data Processing,2025,1,1725.94
8274D,Data Processing,2025,2,1525.08
8274D,Data Processing,2025,3,1770.275
8011D,Dealer Advertising Expense,2025,1,556.44
8011D,Dealer Advertising Expense,2025,2,3202.0919
8011D,Dealer Advertising Expense,2025,3,3999.18
8012D,Dealer Advertising Expense,2025,1,557.455
8012D,Dealer Advertising Expense,2025,2,2851.64
8012D,Dealer Advertising Expense,2025,3,3929.52
8010D,Dealer Advertising Expense,2025,1,1310.975
8010D,Dealer Advertising Expense,2025,2,5250.9769
8010D,Dealer Advertising Expense,2025,3,6994.665
8062D,Delivery Expense,2025,1,3024.73
8062D,Delivery Expense,2025,2,3080.195
8062D,Delivery Expense,2025,3,2458.87
8064D,Delivery Expense,2025,1,91.76
8064D,Delivery Expense,2025,2,32.335
8064D,Delivery Expense,2025,3,54.645
8061D,Delivery Expense,2025,1,1822.71
8061D,Delivery Expense,2025,2,400.9
8061D,Delivery Expense,2025,3,430.93
8231D,Depreciation - Other,2025,1,4803.425
8231D,Depreciation - Other,2025,2,-5852.96
8231D,Depreciation - Other,2025,3,-182.905
18000DD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,1,-5742.225
18000DD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,2,-4580.47
18000DD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,3,-6502.77
1430D,New Vehicles - Other Makes,2025,1,502.42
1430D,New Vehicles - Other Makes,2025,2,63.865
1430D,New Vehicles - Other Makes,2025,3,0.0
8161D,Employee Benefits,2025,1,1564.13
8161D,Employee Benefits,2025,2,1410.62
8161D,Employee Benefits,2025,3,1334.535
8164D,Employee Benefits,2025,1,980.31
8164D,Employee Benefits,2025,2,789.04
8164D,Employee Benefits,2025,3,694.005
8162D,Employee Benefits,2025,1,867.79
8162D,Employee Benefits,2025,2,897.845
8162D,Employee Benefits,2025,3,907.015
2270D,Employee Bonuses Payable,2025,1,7263.12
2270D,Employee Bonuses Payable,2025,2,298.535
2270D,Employee Bonuses Payable,2025,3,812.855
1800D,Equip. M/S,2025,1,79060.0
1800D,Equip. M/S,2025,2,79060.0
1800D,Equip. M/S,2025,3,79060.0
1820D,Equip. P/A,2025,1,17933.0
1820D,Equip. P/A,2025,2,17933.0
1820D,Equip. P/A,2025,3,17933.0
1810D,Equip. P/A,2025,1,26619.72
1810D,Equip. P/A,2025,2,26636.835
1810D,Equip. P/A,2025,3,26659.655
47000S,TOTAL P&A (LINES 16 THRU 27),2025,1,57676.78
47000S,TOTAL P&A (LINES 16 THRU 27),2025,2,59734.395
47000S,TOTAL P&A (LINES 16 THRU 27),2025,3,64167.325
8701D,Floor Plan Credits,2025,1,40005.055
8701D,Floor Plan Credits,2025,2,21817.67
8701D,Floor Plan Credits,2025,3,14089.205
8700D,Floor Plan Credits,2025,1,36669.375
8700D,Floor Plan Credits,2025,2,20499.355
8700D,Floor Plan Credits,2025,3,13793.055
8050D,Floor Plan Interest,2025,1,11737.12
8050D,Floor Plan Interest,2025,2,15322.53
8050D,Floor Plan Interest,2025,3,19629.39
8051D,Floor Plan Interest,2025,1,9334.185
8051D,Floor Plan Interest,2025,2,11307.08
8051D,Floor Plan Interest,2025,3,15070.445
8052D,Floor Plan Interest,2025,1,4565.29
8052D,Floor Plan Interest,2025,2,5466.21
8052D,Floor Plan Interest,2025,3,6587.605
8334D,Freight & Express,2025,1,10.85
8334D,Freight & Express,2025,2,27.97
8334D,Freight & Express,2025,3,226.37
8332D,Freight & Express,2025,1,0.095
8332D,Freight & Express,2025,2,0.0
8332D,Freight & Express,2025,3,17.595
1840D,Furnitures & Fixtures,2025,1,79364.95
1840D,Furnitures & Fixtures,2025,2,79709.59
1840D,Furnitures & Fixtures,2025,3,79709.59
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),2025,1,4905.285
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),2025,2,18369.92
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),2025,3,22824.395
8491D,Heat - Light - Power - Water,2025,1,540.77
8491D,Heat - Light - Power - Water,2025,2,2083.22
8491D,Heat - Light - Power - Water,2025,3,1489.605
8492D,Heat - Light - Power - Water,2025,1,270.295
8492D,Heat - Light - Power - Water,2025,2,1274.265
8492D,Heat - Light - Power - Water,2025,3,752.93
6119DZ,Hours Sold per Technician,2025,1,479.1780499999999
6119DZ,Hours Sold per Technician,2025,2,283.7905
6119DZ,Hours Sold per Technician,2025,3,67.83735
8471D,Insurance - Buildings & Improvements,2025,1,1586.315
8471D,Insurance - Buildings & Improvements,2025,2,1101.505
8471D,Insurance - Buildings & Improvements,2025,3,1280.7
8474D,Insurance - Buildings & Improvements,2025,1,558.99
8474D,Insurance - Buildings & Improvements,2025,2,491.24
